m1,m2,x1_0,x2_0,v1_0,v2_0,t,x1_t,x2_t
5.543963641711605,9.264493878231821,"[-8.247203018014009, -7.773026662285845]","[8.778575302324093, 9.310705601835245]","[-1.453141810526576, -2.064700133627623]","[-1.713373987337894, 4.177691775905078]",40.78196868156853,"[-66.57979739283824, -90.0320709885249]","[-61.6523447044011, 178.52219625290235]"
6.01783858839952,1.488761728278846,"[-7.466648241093905, 9.148194722720653]","[1.6571590804660588, -6.621602670630402]","[1.3590937687743683, 4.353352487190605]","[1.7161188008529589, 4.513676153405845]",28.999929782261148,"[33.33183160292668, 133.93170286027927]","[45.82665064436889, 130.19004441277625]"
2.8006191175428103,1.4119158923518127,"[-9.177934604416517, -2.850056747878506]","[-8.285860110889807, -9.819630103731932]","[4.262146853408357, -1.4257442336718507]","[-1.0584760696761175, 2.5095714840486805]",5.1399290879600885,"[12.51420314393578, -10.383386678669307]","[-13.299897001462641, 3.486228660653717]"
8.198727321049047,8.197636372547645,"[-0.20747454936225296, 8.497397926532457]","[-2.1947347849083982, 9.944925744491073]","[-2.4363720409654652, -3.846300309709302]","[-0.06133243655459175, 1.4712309712128393]",5.843012097529983,"[-15.557282568505533, -10.20978036841409]","[-1.4388959843442, 14.774043873019622]"
5.360453662200051,7.857899499343074,"[3.407520253135978, 8.961189125287188]","[2.308486350540349, -4.532539832383571]","[-1.5902608057947432, 3.185512692844309]","[1.404446826035918, 3.424476281439638]",42.21446788661792,"[-56.89273726323725, 135.2233710237554]","[56.93601626292461, 145.63228526038606]"
0.7638759116543574,4.199562238339626,"[-0.4661499184559901, 4.229405245513714]","[-8.597144959839655, 8.805725523034901]","[-2.399894862757601, 3.4265444596322077]","[2.2213585088752685, -1.3444230568112991]",33.603673927277214,"[-90.12472845510271, 104.4167601085152]","[67.68812775027111, -33.65121405615729]"
7.264427943076769,1.302859139445233,"[6.100977097389958, 3.1745240615238774]","[8.078728691651126, 6.706056985153548]","[3.5133649545535093, 4.540502304954213]","[3.641701394002757, -3.2221144471878373]",4.69959797571077,"[23.291556344024663, 24.473024800835137]","[21.406337492339915, -8.213361719039977]"
8.606596385953932,0.6130786736258313,"[-4.214611380333633, 0.41812870266267943]","[3.34451922528417, 0.41814853191649703]","[-3.0780553344434547, 0.2286678980653143]","[-2.0447385720312616, -0.35678387382550003]",8.536098994878001,"[-30.251048121602707, 2.340448324661364]","[-17.45277445241105, -2.2116884098836938]"
2.908826525899802,4.9959751049790615,"[9.307867806899651, 7.808552241680221]","[1.7865712821542346, 2.8490121152357712]","[-3.677056716044617, -1.186580663364066]","[3.421244167690938, -1.381617547566374]",48.66634457063666,"[-166.41344102963888, -61.71370166060987]","[166.40680019509304, -57.533044607157336]"
7.679166599200411,1.5554275139682958,"[2.708713980377933, -0.2105526857002431]","[-6.439322282469126, -8.277777656050239]","[4.228155811088955, 4.391761408791513]","[-4.068819811057546, -0.21931681282804938]",47.34515366456454,"[202.42077986115447, 207.3797069397541]","[-196.7547606679424, -16.990882266385327]"
0.6973687660075453,7.830984514372962,"[-5.492685900178243, -9.434082547882328]","[7.483983804731807, -7.779210101122169]","[4.90394853215421, -2.531102688712342]","[3.835027330313478, -1.8597385681429355]",15.932835513725049,"[78.06916935584168, -39.510443397741476]","[68.10346202111309, -38.32302111537871]"
7.603998242463597,9.704450024964693,"[-5.497846530495374, 9.46040709118406]","[-9.287741667666136, -0.2461136727573141]","[1.4525213736293585, -1.7450870053616385]","[4.578106449586501, -2.1528899993675954]",28.64168358221996,"[41.49903539736893, -51.12745478101083]","[117.61024769816055, -53.59838131362438]"
7.215283528061096,5.033887989697268,"[2.3291869415332265, 6.533228725557912]","[-2.0343462656086313, 0.23590309159310507]","[-0.11405689473605918, -4.795823120471967]","[4.126906990751463, -4.021185463356765]",46.96464971853485,"[7.562896502255684, -233.85064044989338]","[176.60479818775661, -166.90293776404022]"
2.033962790590157,6.301432811979574,"[-4.642931593126088, -9.8144998696444]","[-2.9501545594399703, 1.6454200925632954]","[-2.603639288594258, 1.7293385247780257]","[-3.464751923204118, 2.856413181668155]",41.32877808808574,"[-114.39816522507252, 73.9701418553916]","[-145.45014454583043, 115.72306073240541]"
8.169506023895705,9.67412883810119,"[8.894004719128919, -7.495982591574206]","[3.52901164740015, 8.610244842895376]","[-2.761400007764876, -0.8853212940393291]","[-1.120242790766727, 3.7900246659323873]",43.11898653352479,"[-110.35350527770062, -41.41015824401526]","[-44.623781487085964, 168.4348434105251]"
9.959635136564442,6.912218989676208,"[-2.3192386853660345, -3.8705133080875935]","[-7.332531385947474, -8.757999155600265]","[4.28232035553285, -2.144785271710602]","[-2.7176715215431146, 0.9068446825940573]",24.79564476058185,"[100.42420850655319, -57.826220264271505]","[-69.76313985708592, 14.843573592979705]"
3.290742913970013,8.78487332358173,"[5.21820186825992, 8.738979442585187]","[-3.6070999709558578, -9.35987190667149]","[1.1372831832072547, 2.690563617503015]","[0.9328278818681026, -1.7688869491454584]",27.854812061682633,"[36.32492384873122, 81.85118108433761]","[22.590944685437147, -57.945279998875044]"
1.2732787096036755,6.771185260551607,"[9.72218466954654, -3.6818555980805883]","[-7.675380769878386, -0.6248749389436199]","[4.2358979832740005, -3.430175079387036]","[-1.4544271759411362, 1.7868430215257387]",29.370788388864153,"[133.01016300983747, -103.93980457006276]","[-50.181751706680075, 51.76416044744466]"
6.42053536046574,9.711864069902395,"[6.999235452162324, 6.90020020628015]","[-1.5254422119604634, 6.7960414253928185]","[-4.377077402874229, -3.6694279928307063]","[-1.6871346036897283, 2.556820058055819]",40.848773861178024,"[-178.74099988536153, -133.1541249594335]","[-65.8534565586819, 104.7355384175053]"
4.913936109006476,0.8247668260105362,"[2.122738949039375, 5.713546547471836]","[7.949633041479029, -6.556372558122798]","[-3.087523565682396, -3.0112851394331153]","[-0.5107115384926351, 4.415483308795434]",0.7243239432623509,"[-0.11285692206315634, 3.531191998817598]","[7.575116629307931, -3.3509313416901536]"
4.815678781865779,0.13128318311324078,"[-8.505685058988522, -1.9684455694123884]","[3.6374787759947225, 8.268291854690428]","[-0.4997607911465698, -4.183258875133648]","[4.571734151666524, 3.8812287814988]",4.829645538433088,"[-10.917747498238386, -22.17047831372959]","[25.658458916919386, 26.953650176456016]"
2.013309360000621,2.2587188562105642,"[8.717140500040934, 5.004924133698623]","[1.185360638697441, 9.779430097175059]","[-4.890001582914997, 2.3250120731932435]","[4.442991430236159, 3.145742188756831]",20.707264608769755,"[-92.2478309525928, 54.75624976755749]","[92.92587257575933, 73.48702672673784]"
3.58647906247307,2.5605276806360644,"[-8.244985037167034, 6.713033349821046]","[8.969762767366436, 6.262566005961293]","[-4.901087449575872, 4.380243306612149]","[1.4995681685902706, -0.7972546264118252]",42.13519684974369,"[-214.09578751753335, 191.06242670918203]","[71.23344109139173, -27.031540973583887]"
4.400767605118693,4.883615940158859,"[0.5188250588472503, -4.122743559626558]","[-7.499875429121703, 3.9809353521670676]","[-0.6588829684820627, 4.9197504818456395]","[3.661731965050464, 0.8865832667372695]",2.4942405335473383,"[0.680935531771849, 9.36801789922251]","[0.006355780703319084, 5.093161940995691]"
3.6942050447809858,9.696309307919002,"[-2.553023545010231, 2.680228904106812]","[-9.888483719938698, 4.493145615726373]","[1.9426747312447654, 0.5902556987844836]","[2.521793670369674, -2.451738563216861]",31.137325567783748,"[41.90600883560976, 5.138655994924059]","[74.74096267441342, -65.78184990964681]"
0.8534524586667709,7.411686863033875,"[8.022964751312681, -8.943774014735634]","[-0.23641208617317666, 4.818490165758828]","[4.321388123995364, 2.497025441704473]","[1.2284120851445488, 1.0395601271202057]",25.607650974656575,"[115.72025405707292, 56.49495197937415]","[31.5615596192907, 31.26694581446292]"
8.34758626462721,2.4611278715311196,"[-1.6285068690037008, 7.482800785314467]","[-6.6409794383381815, -9.896966707327305]","[-3.2681463362373497, 3.450623166685217]","[-2.1577616364355547, -2.1148636867204584]",1.972134166406969,"[-8.076024061772515, 14.277424949827008]","[-10.88859367549355, -14.032257657319533]"
8.085862416715514,2.48837532352272,"[7.945944764236003, 0.5039501338128858]","[-8.975860919894165, 5.2694698008597936]","[-1.0245982501682205, -2.241540282775263]","[-0.08513321707611521, 2.7393961613075923]",9.189904777071927,"[-1.6120492892887666, -19.96959411141723]","[-9.296695032098466, 30.03483650118007]"
1.395701172975088,7.740291994945214,"[4.481347724199654, -7.104536358333151]","[6.59964713147901, -3.2571448225133004]","[-4.366700607425019, 4.964784370410513]","[1.9757655669482377, 3.8621431215642836]",26.511269863093638,"[-103.79492731346414, 128.34664882555467]","[57.629041097091594, 98.44284216056266]"
4.768364902893581,3.3119711212486154,"[9.346759587559013, 2.9543932863513334]","[-5.180976940031387, 1.5624909625940795]","[3.5184236970229463, 1.7305778354506982]","[-0.7428507253231231, 2.7551132001507836]",29.053218079453224,"[110.42654086817696, 53.274016001217674]","[-25.119362646410483, 81.5487012127269]"
2.437439357601215,0.2919950254516674,"[-2.1023665055169483, -5.682920823558497]","[5.186916220148564, -1.5344556012194097]","[4.131156646851558, -4.040850280299118]","[-3.4547734491722637, 0.722384227003765]",23.991173970276176,"[97.02388905385125, -102.45972654403384]","[-77.82201497146232, 14.394535188218043]"
4.581317219963553,6.141378781304564,"[8.122158354775141, -3.7930984599312527]","[-1.673680700784443, -0.04770987791400216]","[-4.235869747385844, 2.607671284551296]","[1.8160841925608064, 3.9403119084177476]",40.84565964995777,"[-164.83363954915717, 115.31902045790974]","[72.45989992487327, 151.49759116767498]"
4.90895350160633,8.624364850008098,"[-8.736600198468363, -9.47530610341109]","[-6.3481607073549595, -0.13147165958233842]","[-3.4335389373048795, 4.439108179249972]","[4.424498688817337, -0.1573173237922365]",11.750517598410788,"[-47.667801302617534, 43.48456507373865]","[44.83677105895003, -2.4342798288967145]"
8.084316440582832,1.8564254473495287,"[-9.133473857967564, -0.4339119507769613]","[-3.9284337234457105, 5.087521793164246]","[2.3087609947758754, 4.6030883799167075]","[-1.9591492408922253, 0.6033702723608254]",49.48447611774769,"[50.57181031806569, 239.99670649271943]","[136.64463865440746, -20.13945152041717]"
8.223318920060372,4.610343008143236,"[3.112711505159673, 5.022315390941458]","[5.6393473028970735, -0.3362199113259159]","[-1.351836852191759, 2.1454506129633346]","[-3.3502708892938973, 0.06542198720013914]",4.532584438921832,"[-2.9490169920699474, 13.985111150218346]","[-9.66302233815321, 1.3188238147550049]"
7.184984233842768,7.346322251303365,"[-9.60683031127581, 3.90376437369887]","[6.021086483611427, -7.875997668418513]","[-3.688105066232994, -4.503519867754237]","[4.950051815209534, -0.413420197630038]",26.340926407207668,"[-105.77901547719779, -114.90649000935]","[135.45555097249044, -18.586526797975413]"
4.345781457330538,2.7787008779979607,"[7.897656416494321, 9.847078137952053]","[0.0765106357491252, 1.319470098272502]","[-1.1166291588312571, 4.295645145049756]","[3.0278797974155953, 2.8024326860850906]",47.45661475778917,"[-44.32885331497906, 209.4908777254628]","[142.57311443641333, 140.90237300383603]"
6.233573911285386,6.4827134931723585,"[-1.4077997162520557, -3.2237904457796773]","[0.8495833855832018, -8.504387147509078]","[-3.827337048372299, -4.451558375644227]","[3.9861553534583383, -4.475306795236906]",9.298940856589475,"[-35.94702996022453, -45.44312325754775]","[36.90604513053557, -49.32713436613905]"
6.2865631647852975,4.321615354780153,"[7.154806185560734, -4.362508641089205]","[-4.0659152409778105, 4.128515005841383]","[3.407452383558807, -2.1275583424207802]","[4.21876887871653, 2.9300440288382523]",6.645842091819982,"[29.66252138778909, -18.307651380146908]","[24.17162988117746, 23.318518566110725]"
3.2461774198957225,8.700781646514988,"[-1.3346140114007383, 9.61824523359271]","[5.9162003808465595, 0.04473256489982447]","[0.6063083645212997, 0.882158866989724]","[-1.2228285510907555, -4.891756276177224]",22.54663794581201,"[12.932901809352538, 27.140623725878598]","[-21.877319318963405, -109.36469418373979]"
6.595860086316378,1.9472053746068587,"[-3.3915052130286654, -4.6566132982331325]","[-3.7977755023950728, -7.6815953880671595]","[1.6034589609451828, -0.23817443962009932]","[0.4117705686260029, 3.057601597749734]",33.443958320651916,"[27.50483778851862, -3.199351566642437]","[86.96674502309813, 62.65855572392398]"
1.140049481154449,9.291342087390495,"[8.021223882475049, 1.4856480127564335]","[7.49175972378902, 8.947523692493384]","[0.37531442770716694, -0.4348408293662285]","[1.8395639154220857, -3.581528097041647]",3.051091114614844,"[11.097137721800582, 1.7853193602503346]","[12.86752787916215, -2.1796057259497346]"
1.5556409459199225,6.497668255730078,"[-3.569409551425025, -2.523007019081347]","[-6.31943338492547, -1.7195795223062582]","[-2.4272784699258576, 0.7780027938799625]","[0.7699859463985508, -2.3260637003315754]",14.99731474263401,"[-48.371883853530235, -20.763523776515505]","[7.239332135995134, -29.44374488836712]"
2.621110819625862,0.8097980076192957,"[5.6836618332443205, 3.4541094553044402]","[-3.828543101971176, 8.394557743256183]","[3.7655908619956477, -1.5814281791948481]","[4.671945758922446, -1.9926298777410434]",38.30820604579632,"[162.31512420252363, -60.96986921154]","[135.07947276558417, -55.502960433951415]"
5.590274377046071,4.923529070692102,"[-2.2989648225945913, -0.49153308773960624]","[6.55076535705993, 5.661463281069114]","[-0.5639093844488592, 4.226352754721493]","[-1.5387313109343506, 2.2304520800466285]",39.718367977682625,"[-8.360973143914531, 143.17409389411097]","[-73.11284696981866, 121.72651278242435]"
2.040162214524261,5.132847620367871,"[9.386860637052724, 3.2256485447826844]","[7.658869117164386, -4.481987129571936]","[-0.2288254216101766, 3.423828117022895]","[0.6242519911334545, -2.1759625543605985]",25.234239917637723,"[3.4693846489441102, 87.12623251219138]","[23.468327650972526, -58.39821500205761]"
7.354630226082892,0.37964258007927953,"[-8.627162156300049, 9.769770814777392]","[-0.26290481407008315, -9.149280523409457]","[1.9701665175886323, 2.5456472161789563]","[1.1224320295406436, -3.56430137650415]",5.131911454268993,"[1.4853556854128325, 22.827767931699135]","[5.462490560109545, -27.323969174988]"
8.643083919472812,5.953139352039848,"[-2.780734552622592, 5.949613510467923]","[-4.963011737352268, 6.073926251953857]","[-2.7933921482539836, 4.1636049884508495]","[1.9889986981986372, -0.5229790849928451]",1.8904747787361817,"[-8.841867263770295, 12.139006529898685]","[-0.0699856893445967, 7.526969987406874]"
7.335833362480631,6.701019815593006,"[2.525716477886837, 6.6047141719898015]","[6.461679252082849, -3.389462837507269]","[-0.606022853824304, -0.32013432951664633]","[-4.413813161113373, 0.7480683201010399]",23.39683378833146,"[-16.076377882375468, -6.605247099984117]","[-91.96547993733205, 20.374660671144653]"
8.887269994425992,3.9795865945671935,"[3.4243149234487813, 7.301414465589449]","[8.29446670462368, -7.624234345991317]","[-2.8591580730563884, -3.1948153038188023]","[1.7152157054582293, 1.4669804670175193]",19.259533839826606,"[-50.55136211382811, -54.659865524640495]","[38.89368134033825, 21.59080696816058]"
4.916653969465915,1.8458610515112075,"[-3.6736074126753167, 9.264716747500476]","[-4.075142220879839, 1.1177180737603987]","[1.095239843993964, -3.3812874699042883]","[-2.147123044221618, -3.638273330404945]",9.351284582364185,"[6.279254460285021, -22.824600861229886]","[-23.383617412337436, -31.653084401097892]"
0.7252004534979731,7.926338532752585,"[2.2709466175203445, -4.42361391119972]","[-9.15469449760758, -9.230910150450315]","[2.8668244624051002, 4.129329088824351]","[1.877799257578511, -4.002820335621907]",46.39760149089242,"[132.87109566176179, 184.2347066670892]","[78.1915161469095, -194.68385793551369]"
6.583170585258532,5.292482226618589,"[5.528887284560817, -1.642160983097698]","[2.5065025309025444, 1.040413095278204]","[-2.8305426908652898, -3.5999419350648343]","[-3.0543722175040644, -3.4157520385006226]",1.3434049568441244,"[1.5096492265096397, -6.2864908416014735]","[-1.3272427919622447, -3.7869619494982696]"
4.366918152208077,3.8089150559683644,"[0.6064111824962239, 8.027841476999992]","[4.3731803354321315, 7.225563284813006]","[2.6126513870391035, 1.216555029042298]","[2.8654239114331306, -1.0877316361622844]",1.28012313041071,"[4.111256367485107, 9.516442906636922]","[7.857457871805977, 5.9119418412909726]"
7.874658549715097,9.31506361312556,"[-6.348984848909365, -9.40734734910287]","[5.702569696034804, 8.84443530252091]","[4.00140518671833, 4.514372609949021]","[-2.557750381064693, -3.2400397975934725]",30.370788112841584,"[99.90691874998129, 138.8893137018455]","[-59.069615771250334, -99.01915556405531]"
7.106050732076922,6.741133519890968,"[5.124656854235434, 8.50066613478677]","[-0.2456104599242579, -3.6860602191231084]","[-0.17689208010570212, 3.7274434578144984]","[-0.01258969337723137, 0.3679936110502302]",3.7616686512374087,"[4.402710525329432, 22.35780563822235]","[-0.2333712690943831, -2.1286301978885245]"
3.2057519012763493,8.38475449200063,"[9.520035070376714, 2.154495070504364]","[-5.2803927193426325, -7.009637251267035]","[-0.7991592498509492, 3.4423425906979066]","[0.9594142373920187, 4.709016676217061]",10.879979218266147,"[4.3175313901336985, 51.54564544573573]","[3.8227871872863797, 39.65989400833595]"
0.26024933093342995,9.027006332279147,"[2.3600768902830787, -9.537413419487219]","[6.362542176377236, -2.5138809891536447]","[3.242130792283497, -0.5453320997677871]","[4.639993711328476, -0.8264861886706365]",37.02847492453446,"[152.53806938560788, -17.01624618291617]","[177.3058738849971, -33.483949277957976]"
6.52573975013275,7.708365666698251,"[5.492971974230338, -6.957769872602859]","[-4.550561359984792, 3.930812587290715]","[3.506846170941266, -1.5309676452867471]","[0.6575070873891704, -0.5170543073806977]",4.940067582652999,"[22.61495808432693, -14.337609751750264]","[-1.1313628867443253, 1.2213990674772768]"
6.6620474354349986,9.829473566184392,"[2.35389284962217, -3.272000735435543]","[-7.500981924816681, 2.236926952560477]","[1.8548729413851275, -0.29701429358187426]","[-2.688808688721922, 0.19256130945842287]",7.329802289391311,"[15.230719107525301, -5.156464204320765]","[-26.72208945207741, 3.4500550348514873]"
2.6161255169710707,4.584846488576371,"[-5.612926364707738, 7.289354405493484]","[0.2664207125963216, 4.88355606930047]","[1.4822378024501583, 0.19499760379978337]","[-3.7696120448211756, -4.340910814508634]",33.04128406321317,"[44.57594278447952, 7.579695025560905]","[-124.9790156274689, -135.03500397452518]"
8.175930631059119,8.191035718704748,"[8.77166728505648, 3.5655507415409993]","[5.115958522785293, -3.334478578991023]","[4.092041114623955, 1.6622369256222704]","[4.690456841678847, -1.5108950342700789]",49.56755662364187,"[209.0504180119794, 70.22014522596614]","[240.15946321081617, -62.51644852764632]"
0.8871741676689804,4.684015384724163,"[-6.872083388640464, 5.4444333482460845]","[0.47475602401627803, 3.1321384661700247]","[-1.383536301084758, -3.713333403132868]","[-0.37796919127378903, -4.971141264875984]",21.836782659154434,"[-32.046535210818774, -78.56481743604698]","[-8.733006468218406, -104.86815329190401]"
9.217060095657084,7.101889808790762,"[9.622909052652894, -5.491251524864831]","[-1.2962331234966769, 2.8798243723337364]","[4.726578396220866, 1.9347628482055192]","[-1.700701218771652, -4.473213700134532]",48.256328099672096,"[234.34853951153724, 87.81505856777254]","[-79.00292351677676, -212.90545694812522]"
6.546814349235801,6.149067929017762,"[8.71883857806155, 9.090691640999061]","[-8.18897297045486, -8.839236619766913]","[-2.796480410422287, 4.1775074475133565]","[-4.660882840236721, -1.0589099814976342]",41.10892942174927,"[-107.03890839025141, 179.63675243165466]","[-198.94386449521613, -51.106327420204856]"
2.1971991667637494,4.178283843135452,"[-9.443237668382254, 5.40545400668875]","[8.241271222507567, 6.427782379685137]","[1.6355238126114058, 2.8496755768572477]","[-4.885200208767188, 1.7716716539159467]",25.561770892469326,"[31.387429554683358, 62.22034428906148]","[-116.11974180981917, 60.14328600127867]"
0.477829424124234,1.8373582085037792,"[9.80706595671958, -3.723436258511197]","[4.276503779749682, -5.508223669413788]","[-4.126177472923736, -4.490702157205611]","[3.6805959161251973, 0.7053070285143104]",20.91991194535257,"[-80.03219080162401, -95.33511832904576]","[82.18966575025061, 8.639902551398226]"
9.635137328633112,6.250478394721083,"[-7.509345110696666, -4.606190301289952]","[1.963839069261068, -5.8023449766529005]","[-2.069634417954931, -3.339449550931369]","[1.9170305906565108, -1.837518444798627]",28.806588776551834,"[-63.37274895372233, -100.48595141116203]","[51.39751867996557, -59.2257808555954]"
7.670964618493865,7.682220164391945,"[-0.662255243257901, 7.755966509822237]","[4.301387402885528, 4.9594547456197695]","[-1.4255228849202983, -4.488028000480321]","[-4.096137061543725, -2.100719496172654]",5.521150190363637,"[-9.181733666335036, -5.7974174410671635]","[-17.665998846318168, -17.848178561416116]"
8.368710055277669,5.218569526919073,"[3.9527739345590405, -4.216632730485408]","[2.1066295208577834, 4.64414132701018]","[-3.490614987648901, -1.3133141736002862]","[2.0423757207293445, -1.4360890273584817]",5.810158043505314,"[-16.06887661339298, -11.275948874391867]","[13.557212241523835, -4.615837401871185]"
1.4234733452795751,7.79231607893598,"[5.944177257986711, -4.789559103104029]","[6.041935725862494, 2.6395001886815113]","[4.834089454534206, 1.8658330965336916]","[-1.3827863546387844, 3.702226515192409]",38.0157089504041,"[185.69686630778102, 72.05847900453772]","[-45.79155503099976, 142.30135595088274]"
3.333068295881856,1.2533629408119897,"[-1.7299417534530175, -5.548112708494215]","[-2.677399019312978, 3.823457333286802]","[-4.312823150503239, -2.5993077936800746]","[4.036049937882856, 1.6487885028913505]",29.806520063162235,"[-130.07697939747555, -82.6054498930977]","[117.08280240167666, 51.8539041064934]"
7.463067865374352,4.942992530129895,"[-1.6062660067072603, 5.494508380338253]","[-7.359223414544465, -9.42434212460175]","[4.107930275847124, 1.8767056011145868]","[-1.4216419636667532, 3.1860605396227566]",15.193079973017447,"[60.198521538361135, 33.53237504692363]","[-28.041386256906467, 39.699006818579136]"
1.2954136133510477,6.873957277128468,"[-4.601289890240022, 7.705335562811083]","[-4.094473916689719, -5.16597122146859]","[0.41943796717842474, 4.950007114547175]","[1.0739368916163263, -3.0599979866335216]",37.55571940082145,"[11.276987652631824, 191.44112586122912]","[36.214256853802695, -119.67834330981276]"
5.9103664494778005,8.10095713761679,"[-6.358134207957525, -7.184741426422363]","[-9.925289339512846, 5.723240697899774]","[4.319338089341551, 1.315848745947303]","[-4.393145378059792, 3.6149076603477113]",5.814702153837164,"[18.596152725715136, 0.6929142445196197]","[-35.352381995717884, 26.577682571257075]"
7.070716213282959,6.378551915462193,"[8.46580559299689, -8.405205162884284]","[9.611901027496938, -2.644761957948054]","[-0.18494977164149518, -1.9382517050935433]","[1.441902216699578, -0.12093921157511645]",26.0302797114534,"[8.4242668610949, -49.09903376356001]","[41.854351109049155, -16.611284255149485]"
8.561476661502288,0.2356839267944139,"[6.647945932574682, -0.5243906822909477]","[9.830570240182265, 5.156460111779733]","[-1.6310082057644557, -3.0480854281046463]","[-4.695197224657807, -3.4444981299270805]",30.421661593572363,"[-43.41462386470497, -92.63850172988869]","[-116.85490854720149, -121.92466951028688]"
5.6864365484498105,2.790232183045472,"[-2.8574352986858065, -3.03326907249674]","[-6.310424285423489, -8.758125843486436]","[0.45966746704357053, -1.3247819178017428]","[4.93003644951084, -1.722995654758217]",45.85976298038432,"[21.662059947173233, -70.73704513756034]","[212.77074861640483, -73.61117216296881]"
2.6103700164466757,5.27404823035153,"[5.627638109545497, 8.046867241790324]","[-4.729715780244463, 4.475986286922513]","[-3.471981132235462, -3.88619732940513]","[0.43837111240646465, -2.9190096057086534]",47.93922592644701,"[-86.52525911999156, -259.8891157443571]","[-20.484684901267872, -95.0542962377566]"
0.6141698629624198,4.237887893260809,"[5.780752167978285, -6.229117614983304]","[-8.083462308570251, 2.450183123706413]","[-4.858600920196309, 2.946665289275183]","[-1.4333743809500046, 0.32363614013322994]",14.378557498608028,"[-71.14782636511788, 24.354605727913366]","[-27.668867158158708, 8.811538873793786]"
3.7441588309483467,0.2558619306004572,"[-9.160063687349345, -4.011400063710344]","[-1.7824082467310838, 5.499389547430599]","[-4.578228864642546, 1.8262350914275984]","[3.863073436212604, 2.869228798653163]",16.63748931498209,"[-85.30025390779797, 26.392453685450185]","[62.04979141672145, 52.945137399248196]"
0.20630257250709888,7.641389423246216,"[-7.302436799071033, 0.26767258861676524]","[3.6774135616457926, -9.484749298215814]","[1.1981941289173133, -0.6927274112861648]","[-1.3771977598194471, 3.904730747551282]",39.779516584896726,"[57.91636683064933, -13.136329709505045]","[-51.58080418939302, 145.46146620728834]"
4.851725645252753,6.537100456131663,"[1.7718351689106377, 3.1116386172810664]","[3.327657126832495, 8.247101952784895]","[1.851498863302325, -1.5427318143490165]","[-4.016573585728464, -2.9520648146703]",27.577724225712807,"[45.50872028321811, -31.474665908523697]","[-102.00511644702713, -79.07096102440498]"
7.394911605061118,4.187200943018486,"[1.8869718290243362, -5.024801430334067]","[8.080766495250845, 9.819165475192271]","[1.2829462450641245, 4.566056082446119]","[0.7964353759133269, -0.3151809260981029]",45.13243612255726,"[74.40814559396557, 196.73345390145562]","[18.208139887446357, 3.2219242694959442]"
1.1513451876742982,2.685779530695791,"[2.938996313325415, 8.971318667362095]","[6.282947535297733, -0.1132343101815465]","[-2.204189150061673, 3.6310810847979607]","[1.7488412987565285, 1.439084604224866]",9.910337892899223,"[-18.670556468167714, 44.61302128888207]","[23.513941299089254, 14.295848845189855]"
4.41798648531297,8.41975446185057,"[0.9186918402104798, -1.678492846304101]","[2.7545849329802063, -5.325423182063518]","[3.474617844920205, -2.7414916307845303]","[-4.193570602663083, 4.273741955626241]",30.87105324641939,"[78.4698427744579, -105.91107179100678]","[-111.11394207385483, 136.893859845554]"
3.3936064095237732,5.5782565336042245,"[8.491055278736656, -8.415716900949032]","[3.287738207304818, 5.710604949231726]","[0.040295409130653326, 1.0580127583127954]","[3.462284998428986, -4.527663419001586]",12.920676126374609,"[14.411612575600003, 8.200854672785024]","[44.737692353010765, -54.58230750600621]"
2.1852824092685297,1.251213357248571,"[-8.11484066961237, -4.824826693875821]","[1.3054769018650454, -7.633856881279744]","[-3.090570740052926, 1.047398397311313]","[0.32459260773282494, 2.378995832843863]",31.73175513688174,"[-105.25133602241868, 28.39842546277898]","[9.976313541101536, 67.87775316693384]"
9.540934953971485,2.5953883760678784,"[1.369225630287314, -4.859583177049096]","[1.3420652561304696, 3.553467941464163]","[-3.527352183996395, -4.591633602073328]","[-0.9246539116837695, -2.0042522753470093]",32.49743898031254,"[-112.39701548557805, -151.7020905849213]","[-31.881769915427075, -70.30604299022232]"
3.0195584623180225,4.212417955409249,"[1.0998931308720277, -1.944305199025365]","[-1.3911672257997214, -3.309958907565697]","[1.217375950320764, -4.3982456879786715]","[-0.2895749437782733, 3.311165063388417]",40.78505503903807,"[38.98827879996775, -175.69052914850437]","[-4.769966366259727, 127.69573966251863]"
2.268304481600367,6.236578241609966,"[-2.224805898330821, 4.628286718587077]","[7.4817904513625315, 5.264953978788787]","[0.8798595578374506, 0.6267689448477887]","[1.5771591460122742, -3.2836388435983244]",16.698677161741024,"[14.844877170794227, 13.733108297383339]","[32.95365375826423, -49.07231988329445]"
5.584991077213889,1.1662436503670779,"[-4.066472759700071, 4.157956112772073]","[1.6890190804509437, -1.29352041044263]","[-4.804624520638577, -3.141883718472136]","[-1.2399668380623385, 4.027290228705494]",8.339968092819323,"[-43.92857105809975, -22.03989917102281]","[-9.649867676168464, 32.26830872445267]"
1.7673581511298173,6.314129608995693,"[-3.0777095413658007, -1.3748089347059]","[4.121027127711226, -1.8003387450720076]","[-2.3861737638056324, 4.761739205133667]","[2.3055827297557085, -4.398126271425387]",9.571856376321914,"[-25.23811250538643, 43.82932518409296]","[25.999479583973493, -43.793733318097246]"
6.322548398975806,0.4500033346596438,"[6.265928987501379, -1.321922212396501]","[-0.614088540860795, -5.883342136492942]","[-3.063916726647593, 3.314739779958968]","[-2.380633648300432, 4.017164161260872]",26.931279977328018,"[-74.79168102280889, 89.78297225746279]","[-85.20673286821862, 76.52635717464672]"
